player,game,pts,p_att,p_cmp,p_yds,p_td,p_int,p_2pts,rush_att,rush_yds,rush_td,rush_2pts,receptions,rec_yds,rec_td,rec_2pts,fumbles,fumble_td,week
DeSean JacksonD. Jackson,ATL@TB,2.00,0,0,0,0,0,0,1,7,0,0,1,11,0,0,0,0,15
Jakeem GrantJ. Grant,MIA@BUF,2.00,0,0,0,0,0,0,1,7,0,0,1,13,0,0,0,0,15
Chris GodwinC. Godwin,ATL@TB,2.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,15
Devin FunchessD. Funchess,GB@CAR,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,15
Alex EricksonA. Erickson,CIN@MIN,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,15
Corey ColemanC. Coleman,BAL@CLE,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,15
Brandon ColemanB. Coleman,NYJ@NO,2.00,0,0,0,0,0,0,0,0,0,0,3,16,0,0,2,0,15
Michael CampanaroM. Campanaro,BAL@CLE,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,15
Cole BeasleyC. Beasley,DAL@OAK,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,15
Kenny StillsK. Stills,MIA@BUF,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,15
Aldrick RobinsonA. Robinson,TEN@SF,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,15
Breshad PerrimanB. Perriman,BAL@CLE,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,15
Cordarrelle PattersonC. Patterson,DAL@OAK,1.00,0,0,0,0,0,0,1,-4,0,0,1,7,0,0,0,0,15
Tanner McEvoyT. McEvoy,LA@SEA,1.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,1,0,15
Dontrelle InmanD. Inman,CHI@DET,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,15
Darrius Heyward-BeyD. Heyward-Bey,NE@PIT,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,15
Phillip DorsettP. Dorsett,NE@PIT,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,15
Amara DarbohA. Darboh,LA@SEA,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,15
Sammie CoatesS. Coates,BAL@CLE,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,15
Derek CarrierD. Carrier,LA@SEA,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,15
Noah BrownN. Brown,DAL@OAK,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,15
Jaron BrownJ. Brown,ARI@WAS,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,15
Kenny BrittK. Britt,NE@PIT,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,15
Travis BenjaminT. Benjamin,LAC@KC,1.00,0,0,0,0,0,0,1,7,0,0,1,7,0,0,0,0,15
Doug BaldwinD. Baldwin,LA@SEA,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,15
Taywan TaylorT. Taylor,TEN@SF,0.00,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,15
Chester RogersC. Rogers,DEN@IND,0.00,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,15
Josh MaloneJ. Malone,CIN@MIN,0.00,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,15
Tommylee LewisT. Lewis,NYJ@NO,0.00,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,15
Larry FitzgeraldL. Fitzgerald,NYG@ARI,26.00,1,1,21,0,0,0,0,0,0,0,9,119,1,0,0,0,16
Julio JonesJ. Jones,ATL@NO,21.00,0,0,0,0,0,0,0,0,0,0,7,149,0,0,0,0,16
Jakeem GrantJ. Grant,MIA@KC,20.00,0,0,0,0,0,0,1,3,0,0,4,107,1,0,0,0,16
JuJu Smith-SchusterJ. Smith-Schuster,PIT@HOU,19.00,0,0,0,0,0,0,0,0,0,0,6,75,1,0,0,0,16
Ted Ginn Jr.T. Ginn,ATL@NO,18.00,0,0,0,0,0,0,2,14,0,0,4,76,1,0,0,0,16
Stefon DiggsS. Diggs,MIN@GB,17.00,0,0,0,0,0,0,1,3,0,0,5,60,1,0,0,0,16
Cooper KuppC. Kupp,LA@TEN,16.00,0,0,0,0,0,0,0,0,0,0,4,65,1,0,0,0,16
DeAndre HopkinsD. Hopkins,PIT@HOU,16.00,0,0,0,0,0,0,0,0,0,0,4,65,1,0,0,0,16
T.Y. HiltonT. Hilton,IND@BAL,16.00,0,0,0,0,0,0,0,0,0,0,6,100,0,0,0,0,16
Tyreek HillT. Hill,MIA@KC,16.00,0,0,0,0,0,0,1,-1,0,0,6,109,0,0,0,0,16
Mike EvansM. Evans,TB@CAR,16.00,0,0,0,0,0,0,0,0,0,0,6,107,0,0,0,0,16
Keelan ColeK. Cole,JAX@SF,16.00,0,0,0,0,0,0,0,0,0,0,6,108,0,0,0,0,16
Corey DavisC. Davis,LA@TEN,15.00,0,0,0,0,0,0,0,0,0,0,6,91,0,0,0,0,16
Amari CooperA. Cooper,OAK@PHI,15.00,0,0,0,0,0,0,0,0,0,0,3,66,1,0,0,0,16
A.J. GreenA. Green,DET@CIN,14.00,0,0,0,0,0,0,0,0,0,0,6,81,0,0,0,0,16
Josh DoctsonJ. Doctson,DEN@WAS,14.00,0,0,0,0,0,0,0,0,0,0,2,61,1,0,0,0,16
Jamison CrowderJ. Crowder,DEN@WAS,14.00,0,0,0,0,0,0,0,0,0,0,4,47,1,0,0,0,16
Deonte ThompsonD. Thompson,BUF@NE,13.00,0,0,0,0,0,0,0,0,0,0,4,91,0,0,0,0,16
Eric DeckerE. Decker,LA@TEN,13.00,0,0,0,0,0,0,0,0,0,0,6,73,0,0,0,0,16
Doug BaldwinD. Baldwin,SEA@DAL,13.00,0,0,0,0,0,0,0,0,0,0,4,35,1,0,0,0,16
Sammy WatkinsS. Watkins,LA@TEN,12.00,0,0,0,0,0,0,0,0,0,0,3,30,1,0,0,0,16
Jaelen StrongJ. Strong,JAX@SF,12.00,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0,16
Ryan GrantR. Grant,DEN@WAS,12.00,0,0,0,0,0,0,0,0,0,0,4,85,0,0,0,0,16
Chris GodwinC. Godwin,TB@CAR,12.00,0,0,0,0,0,0,0,0,0,0,3,98,0,0,0,0,16
Kelvin BenjaminK. Benjamin,BUF@NE,12.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0,16
Dede WestbrookD. Westbrook,JAX@SF,11.00,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,0,16
DeVante ParkerD. Parker,MIA@KC,11.00,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0,16
Keenan AllenK. Allen,LAC@NYJ,11.00,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0,16
Tyrell WilliamsT. Williams,LAC@NYJ,10.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0,16
Mike WallaceM. Wallace,IND@BAL,10.00,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0,16
Michael ThomasM. Thomas,ATL@NO,10.00,0,0,0,0,0,0,0,0,0,0,4,66,0,0,0,0,16
Trent TaylorT. Taylor,JAX@SF,10.00,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0,16
Michael CampanaroM. Campanaro,IND@BAL,10.00,0,0,0,0,0,0,1,9,0,0,2,21,1,0,0,0,16
John BrownJ. Brown,NYG@ARI,10.00,0,0,0,0,0,0,0,0,0,0,2,28,1,0,0,0,16
Robby AndersonR. Anderson,LAC@NYJ,10.00,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0,16
Demaryius ThomasD. Thomas,DEN@WAS,9.00,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0,16
Sterling ShepardS. Shepard,NYG@ARI,9.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0,16
Jarvis LandryJ. Landry,MIA@KC,9.00,0,0,0,0,0,0,0,0,0,0,5,51,0,0,1,0,16
Jermaine KearseJ. Kearse,LAC@NYJ,9.00,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0,16
Martavis BryantM. Bryant,PIT@HOU,9.00,0,0,0,0,0,0,1,8,0,0,3,60,0,0,0,0,16
Jesus WilsonJ. Wilson,TB@CAR,8.00,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,16
Terrance WilliamsT. Williams,SEA@DAL,8.00,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0,16
Kenny StillsK. Stills,MIA@KC,8.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,1,0,16
Roger LewisR. Lewis,NYG@ARI,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,16
Marvin JonesM. Jones,DET@CIN,8.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0,16
Adam HumphriesA. Humphries,TB@CAR,8.00,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0,16
Tyler BoydT. Boyd,DET@CIN,8.00,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,0,16
Mohamed SanuM. Sanu,ATL@NO,7.00,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0,16
Freddie MartinoF. Martino,TB@CAR,7.00,0,0,0,0,0,0,0,0,0,0,2,57,0,0,0,0,16
Justin HunterJ. Hunter,PIT@HOU,7.00,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,16
Brenton BersinB. Bersin,TB@CAR,7.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0,16
Josh BellamyJ. Bellamy,CLE@CHI,7.00,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0,16
Nelson AgholorN. Agholor,OAK@PHI,7.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,16
Kendall WrightK. Wright,CLE@CHI,6.00,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0,16
Robert WoodsR. Woods,LA@TEN,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,16
Albert WilsonA. Wilson,MIA@KC,6.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,16
Rishard MatthewsR. Matthews,LA@TEN,6.00,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0,16
Marquise GoodwinM. Goodwin,JAX@SF,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,16
Kenny GolladayK. Golladay,DET@CIN,6.00,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,16
Randall CobbR. Cobb,MIN@GB,6.00,0,0,0,0,0,0,1,-6,0,0,4,22,0,0,0,0,16
Michael ClarkM. Clark,MIN@GB,6.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,16
Dez BryantD. Bryant,SEA@DAL,6.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,1,0,16
Seth RobertsS. Roberts,OAK@PHI,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,16
Danny AmendolaD. Amendola,BUF@NE,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,16
Adam ThielenA. Thielen,MIN@GB,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,16
Golden TateG. Tate,DET@CIN,4.00,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,16
Hunter SharpH. Sharp,NYG@ARI,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,16
Paul RichardsonP. Richardson,SEA@DAL,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,16
Jordy NelsonJ. Nelson,MIN@GB,4.00,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,16
Chris MooreC. Moore,IND@BAL,4.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,16
Ricardo LouisR. Louis,CLE@CHI,4.00,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,16
Brandon LaFellB. LaFell,DET@CIN,4.00,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,16
Taylor GabrielT. Gabriel,ATL@NO,4.00,0,0,0,0,0,0,1,12,0,0,1,20,0,0,0,0,16
Devin FunchessD. Funchess,TB@CAR,4.00,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,16
Seth DevalveS. Devalve,CLE@CHI,4.00,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,16
Kaelin ClayK. Clay,TB@CAR,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,16
Damiere ByrdD. Byrd,TB@CAR,4.00,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,16
Jaron BrownJ. Brown,NYG@ARI,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,16
Jordan TaylorJ. Taylor,DEN@WAS,3.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,16
Breshad PerrimanB. Perriman,IND@BAL,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,16
Dontrelle InmanD. Inman,CLE@CHI,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,16
Rashard HigginsR. Higgins,CLE@CHI,3.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,1,0,16
Josh GordonJ. Gordon,CLE@CHI,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,16
Phillip DorsettP. Dorsett,BUF@NE,3.00,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,16
Brandin CooksB. Cooks,BUF@NE,3.00,0,0,0,0,0,0,1,6,0,0,2,19,0,0,0,0,16
Cole BeasleyC. Beasley,SEA@DAL,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,16
Chester RogersC. Rogers,IND@BAL,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,16
Aldrick RobinsonA. Robinson,JAX@SF,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,16
Louis MurphyL. Murphy,JAX@SF,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,16
Jeff JanisJ. Janis,MIN@GB,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,16
Justin HardyJ. Hardy,ATL@NO,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,16
Will FullerW. Fuller,PIT@HOU,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,16
Kenny BrittK. Britt,BUF@NE,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,16
Kendrick BourneK. Bourne,JAX@SF,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,16
Jarius WrightJ. Wright,MIN@GB,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,16
Brandon TateB. Tate,BUF@NE,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,16
Willie SneadW. Snead,ATL@NO,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,16
Torrey SmithT. Smith,OAK@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,16
Travis RudolphT. Rudolph,NYG@ARI,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,16
Eli RogersE. Rogers,PIT@HOU,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,16
Brian QuickB. Quick,DEN@WAS,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,16
Cordarrelle PattersonC. Patterson,OAK@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,16
Braxton MillerB. Miller,PIT@HOU,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,16
Jaydon MickensJ. Mickens,JAX@SF,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,16
Isaiah McKenzieI. McKenzie,DEN@WAS,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,16
Tyler LockettT. Lockett,SEA@DAL,1.00,0,0,0,0,0,0,1,2,0,0,1,7,0,0,0,0,16
Michael FloydM. Floyd,MIN@GB,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16
Corey ColemanC. Coleman,CLE@CHI,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,16
Geronimo AllisonG. Allison,MIN@GB,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,16
Josh MaloneJ. Malone,DET@CIN,0.00,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,16
Travis BenjaminT. Benjamin,LAC@NYJ,0.00,0,0,0,0,0,0,1,-4,0,0,0,0,0,0,0,0,16
